Aula,SSID,BSSID,Intensity,Quality
q4-0007,eduroam,34:fc:b9:19:7b:81,-77,46
q4-0007,UAB,34:fc:b9:19:7b:80,-78,43
q4-0007,UAB,34:fc:b9:19:7b:90,-80,38
q4-0007,eduroam,34:fc:b9:19:7b:91,-81,35
q4-0007,UAB,34:fc:b9:19:7e:01,-81,35
q4-0007,eduroam,34:fc:b9:19:84:41,-82,33
q4-0007,UAB,34:fc:b9:19:88:01,-83,31
q4-0007,eduroam,34:fc:b9:19:7e:00,-83,31
q4-0007,UAB,94:64:24:0d:37:30,-85,26
q4-0007,eduroam,94:64:24:0d:30:30,-86,24
q4-0007,UAB,94:64:24:0d:30:31,-86,24
q4-0007,eduroam,34:fc:b9:19:88:00,-87,22
q4-0007,UAB,80:8d:b7:0c:99:80,-87,22
q4-0007,eduroam,94:64:24:0d:37:31,-88,20
q4-0007,eduroam,80:8d:b7:0c:99:81,-88,20
q4-0007,eduroam,34:fc:b9:19:84:51,-89,18
q4-0007,UAB,34:fc:b9:19:84:50,-89,18
q4-0007,eduroam,94:64:24:0e:83:30,-89,18
q4-0007,UAB,94:64:24:0e:83:31,-89,18
q4-0007,eduroam,80:8d:b7:0c:99:91,-91,14
q4-0007,UAB,80:8d:b7:0c:99:90,-91,14
q4-0007,UAB,34:fc:b9:19:7e:11,-91,14
q4-0007,eduroam,94:64:24:0b:79:d0,-47,90
q4-0007,eduroam,34:fc:b9:19:7f:d0,-50,88
q4-0007,UAB,34:fc:b9:19:7f:d1,-50,88
q4-0007,eduroam,34:fc:b9:19:7f:c0,-50,88
q4-0007,UAB,34:fc:b9:19:7f:c1,-51,87
q4-0007,UAB,94:64:24:0b:79:d1,-52,87
q4-0007,eduroam,94:64:24:0b:79:b0,-58,83
q4-0007,UAB,94:64:24:0b:79:b1,-60,82
q4-0007,eduroam,94:64:24:0e:1c:81,-62,81
q4-0007,eduroam,94:64:24:0d:30:10,-67,75
q4-0007,UAB,94:64:24:0d:30:11,-68,72
q4-0007,UAB,34:fc:b9:19:87:81,-70,67
q4-0007,eduroam,34:fc:b9:19:87:80,-70,67
q4-0007,eduroam,34:fc:b9:19:7b:91,-74,57
q4-0007,UAB,34:fc:b9:19:7b:90,-74,57
q4-0007,UAB,34:fc:b9:19:87:91,-74,57
q4-0007,eduroam,34:fc:b9:19:87:90,-74,57
q4-0007,UAB,94:64:24:0e:1c:80,-75,53
q4-0007,eduroam,bc:9f:e4:15:f5:d1,-76,50
q4-0007,UAB,bc:9f:e4:15:f5:d0,-76,50
q4-0007,eduroam,34:fc:b9:19:7b:81,-78,43
q4-0007,UAB,94:64:24:0e:1c:a0,-78,43
q4-0007,eduroam,94:64:24:0e:1c:a1,-78,43
q4-0007,UAB,34:fc:b9:19:7b:80,-79,40
q4-0007,eduroam,94:64:24:0d:30:30,-80,38
q4-0007,UAB,94:64:24:0d:30:31,-80,38
q4-0007,eduroam,bc:9f:e4:15:f5:c1,-80,38
q4-0007,UAB,bc:9f:e4:15:f5:c0,-81,35
q4-0007,UAB,34:fc:b9:19:7e:01,-81,35
q4-0007,eduroam,34:fc:b9:19:84:41,-82,33
q4-0007,UAB,34:fc:b9:19:88:01,-83,31
q4-0007,eduroam,34:fc:b9:19:7e:00,-83,31
q4-0007,UAB,94:64:24:0d:37:30,-85,26
q4-0007,eduroam,34:fc:b9:19:88:00,-87,22
q4-0007,UAB,80:8d:b7:0c:99:80,-87,22
q4-0007,eduroam,94:64:24:0d:37:31,-88,20
q4-0007,eduroam,80:8d:b7:0c:99:81,-88,20
q4-0007,eduroam,34:fc:b9:19:84:51,-89,18
q4-0007,UAB,34:fc:b9:19:84:50,-89,18
q4-0007,eduroam,94:64:24:0e:83:30,-89,18
q4-0007,UAB,94:64:24:0e:83:31,-89,18
q4-0007,eduroam,80:8d:b7:0c:99:91,-91,14
q4-0007,UAB,80:8d:b7:0c:99:90,-91,14
q4-0007,UAB,34:fc:b9:19:7e:11,-91,14
q4-0007,UAB,34:fc:b9:19:7f:c1,-48,89
q4-0007,eduroam,34:fc:b9:19:7f:c0,-48,89
q4-0007,eduroam,34:fc:b9:19:7f:d0,-50,88
q4-0007,UAB,34:fc:b9:19:7f:d1,-51,87
q4-0007,UAB,94:64:24:0b:79:d1,-62,85
q4-0007,eduroam,94:64:24:0d:30:10,-57,84
q4-0007,UAB,94:64:24:0d:30:11,-57,84
q4-0007,eduroam,94:64:24:0b:79:d0,-57,84
q4-0007,eduroam,94:64:24:0b:79:b0,-58,83
q4-0007,UAB,94:64:24:0b:79:b1,-60,82
q4-0007,eduroam,bc:9f:e4:15:f5:c1,-68,72
q4-0007,UAB,34:fc:b9:19:87:81,-68,72
q4-0007,eduroam,34:fc:b9:19:87:80,-68,72
q4-0007,eduroam,94:64:24:0d:30:30,-71,65
q4-0007,UAB,94:64:24:0d:30:31,-71,65
q4-0007,eduroam,34:fc:b9:19:7b:81,-73,60
q4-0007,UAB,34:fc:b9:19:7b:80,-73,60
q4-0007,UAB,94:64:24:0e:1c:80,-75,53
q4-0007,UAB,34:fc:b9:19:7b:90,-76,50
q4-0007,eduroam,34:fc:b9:19:7b:91,-77,46
q4-0007,eduroam,bc:9f:e4:15:f5:d1,-77,46
q4-0007,UAB,bc:9f:e4:15:f5:d0,-77,46
q4-0007,eduroam,94:64:24:0e:1c:81,-80,38
q4-0007,UAB,bc:9f:e4:15:f5:c0,-81,35
q4-0007,UAB,34:fc:b9:19:7e:01,-81,35
q4-0007,UAB,94:64:24:0e:83:11,-82,33
q4-0007,eduroam,34:fc:b9:19:84:41,-82,33
q4-0007,UAB,34:fc:b9:19:88:01,-83,31
q4-0007,eduroam,34:fc:b9:19:7e:00,-83,31
q4-0007,eduroam,94:64:24:0e:1c:a1,-83,31
q4-0007,UAB,94:64:24:0e:1c:a0,-84,29
q4-0007,UAB,94:64:24:0d:37:30,-85,26
q4-0007,UAB,34:fc:b9:19:87:91,-85,26
q4-0007,eduroam,34:fc:b9:19:87:90,-85,26
q4-0007,eduroam,34:fc:b9:19:88:00,-87,22
q4-0007,eduroam,80:8d:b7:0c:99:81,-87,22
q4-0007,UAB,80:8d:b7:0c:99:80,-87,22
q4-0007,eduroam,94:64:24:0d:37:31,-88,20
q4-0007,eduroam,94:64:24:0a:48:d0,-89,18
q4-0007,UAB,34:fc:b9:19:84:50,-89,18
q4-0007,eduroam,94:64:24:0e:83:30,-89,18
q4-0007,UAB,94:64:24:0e:83:31,-89,18
q4-0007,eduroam,34:fc:b9:19:84:51,-90,16
q4-0007,eduroam,80:8d:b7:0c:99:91,-91,14
q4-0007,UAB,80:8d:b7:0c:99:90,-91,14
q4-0007,UAB,34:fc:b9:19:7e:11,-91,14
q4-0007,eduroam,34:fc:b9:19:7f:d0,-52,87
q4-0007,UAB,34:fc:b9:19:7f:d1,-52,87
q4-0007,eduroam,34:fc:b9:19:7f:c0,-52,87
q4-0007,UAB,34:fc:b9:19:7f:c1,-53,86
q4-0007,eduroam,94:64:24:0b:79:b0,-57,84
q4-0007,UAB,94:64:24:0b:79:b1,-57,84
q4-0007,eduroam,94:64:24:0b:79:d0,-59,83
q4-0007,UAB,94:64:24:0b:79:d1,-63,83
q4-0007,eduroam,94:64:24:0d:30:10,-60,82
q4-0007,UAB,94:64:24:0d:30:11,-60,82
q4-0007,eduroam,34:fc:b9:19:7b:81,-65,80
q4-0007,UAB,34:fc:b9:19:7b:80,-66,78
q4-0007,eduroam,bc:9f:e4:15:f5:c1,-68,72
q4-0007,UAB,34:fc:b9:19:87:81,-68,72
q4-0007,UAB,94:64:24:0e:1c:80,-71,65
q4-0007,eduroam,94:64:24:0e:1c:81,-72,62
q4-0007,eduroam,34:fc:b9:19:87:80,-72,62
q4-0007,eduroam,94:64:24:0d:30:30,-73,60
q4-0007,UAB,94:64:24:0d:30:31,-73,60
q4-0007,eduroam,34:fc:b9:19:7b:91,-74,57
q4-0007,UAB,34:fc:b9:19:7b:90,-74,57
q4-0007,eduroam,bc:9f:e4:15:f5:d1,-76,50
q4-0007,UAB,bc:9f:e4:15:f5:d0,-76,50
q4-0007,UAB,bc:9f:e4:15:f5:c0,-81,35
q4-0007,UAB,34:fc:b9:19:7e:01,-81,35
q4-0007,UAB,94:64:24:0e:83:11,-82,33
q4-0007,eduroam,34:fc:b9:19:84:41,-82,33
q4-0007,eduroam,34:fc:b9:19:7e:00,-83,31
q4-0007,eduroam,94:64:24:0e:1c:a1,-85,26
q4-0007,UAB,94:64:24:0e:1c:a0,-86,24
q4-0007,UAB,80:8d:b7:0c:99:80,-87,22
q4-0007,UAB,34:fc:b9:19:87:91,-87,22
q4-0007,eduroam,34:fc:b9:19:87:90,-87,22
q4-0007,eduroam,94:64:24:0d:37:31,-88,20
q4-0007,eduroam,94:64:24:0a:48:d0,-89,18
q4-0007,eduroam,34:fc:b9:19:84:51,-89,18
q4-0007,UAB,34:fc:b9:19:84:50,-90,16
q4-0007,eduroam,80:8d:b7:0c:99:81,-90,16
q4-0003,UAB,34:fc:b9:19:7b:80,-47,90
q4-0003,eduroam,34:fc:b9:19:7b:81,-48,89
q4-0003,eduroam,34:fc:b9:19:7f:c0,-49,88
q4-0003,eduroam,34:fc:b9:19:7b:91,-54,86
q4-0003,UAB,34:fc:b9:19:7b:90,-54,86
q4-0003,eduroam,94:64:24:0c:c0:b0,-61,82
q4-0003,UAB,34:fc:b9:19:84:40,-63,81
q4-0003,UAB,94:64:24:0c:c0:b1,-62,81
q4-0003,eduroam,34:fc:b9:19:84:51,-63,81
q4-0003,UAB,34:fc:b9:19:84:50,-63,81
q4-0003,eduroam,34:fc:b9:19:84:41,-63,81
q4-0003,eduroam,34:fc:b9:19:87:80,-66,78
q4-0003,eduroam,94:64:24:0d:30:10,-72,62
q4-0003,UAB,34:fc:b9:19:7f:c1,-72,62
q4-0003,UAB,94:64:24:0d:30:11,-73,60
q4-0003,eduroam,bc:9f:e4:15:f5:c1,-73,60
q4-0003,UAB,94:64:24:0b:79:b1,-74,57
q4-0003,eduroam,94:64:24:0c:c0:d0,-75,53
q4-0003,UAB,34:fc:b9:19:87:91,-75,53
q4-0003,eduroam,34:fc:b9:19:87:90,-75,53
q4-0003,UAB,94:64:24:0c:c0:d1,-76,50
q4-0003,UAB,34:fc:b9:19:7f:d1,-76,50
q4-0003,UAB,34:fc:b9:19:76:c1,-77,46
q4-0003,eduroam,34:fc:b9:19:7f:d0,-77,46
q4-0003,eduroam,94:64:24:0e:1c:81,-77,46
q4-0003,eduroam,94:64:24:0b:79:b0,-79,40
q4-0003,UAB,94:64:24:0e:1c:80,-79,40
q4-0003,UAB,94:64:24:0e:1c:a0,-80,38
q4-0003,eduroam,94:64:24:0e:1c:a1,-80,38
q4-0003,eduroam,94:64:24:0b:79:d0,-82,33
q4-0003,UAB,94:64:24:0b:79:d1,-82,33
q4-0003,eduroam,80:8d:b7:0c:99:81,-82,33
q4-0003,UAB,94:64:24:0a:48:d1,-83,31
q4-0003,eduroam,94:64:24:0e:83:10,-84,29
q4-0003,UAB,94:64:24:0e:83:11,-84,29
q4-0003,eduroam,bc:9f:e4:15:f5:d1,-84,29
q4-0003,UAB,bc:9f:e4:15:f5:d0,-84,29
q4-0003,UAB,34:fc:b9:19:82:61,-85,26
q4-0003,eduroam,94:64:24:0d:37:31,-85,26
q4-0003,UAB,34:fc:b9:19:7f:31,-88,20
q4-0003,eduroam,94:64:24:0d:30:30,-88,20
q4-0003,UAB,94:64:24:0d:30:31,-88,20
q4-0003,eduroam,34:fc:b9:19:7f:30,-89,18
q4-0003,eduroam,80:8d:b7:0c:99:91,-89,18
q4-0003,UAB,34:fc:b9:19:87:81,-89,18
q4-0003,eduroam,34:fc:b9:19:82:60,-92,13
q4-0003,eduroam,34:fc:b9:19:7b:81,-53,86
q4-0003,UAB,34:fc:b9:19:7b:80,-53,86
q4-0003,eduroam,34:fc:b9:19:7b:91,-57,84
q4-0003,UAB,34:fc:b9:19:7b:90,-59,84
q4-0003,eduroam,34:fc:b9:19:84:41,-63,81
q4-0003,eduroam,34:fc:b9:19:87:80,-66,78
q4-0003,UAB,94:64:24:0c:c0:b1,-68,72
q4-0003,eduroam,94:64:24:0c:c0:b0,-69,70
q4-0003,UAB,34:fc:b9:19:84:40,-69,70
q4-0003,eduroam,94:64:24:0d:30:10,-72,62
q4-0003,eduroam,34:fc:b9:19:84:51,-72,62
q4-0003,UAB,34:fc:b9:19:84:50,-72,62
q4-0003,UAB,94:64:24:0d:30:11,-73,60
q4-0003,eduroam,bc:9f:e4:15:f5:c1,-73,60
q4-0003,eduroam,94:64:24:0c:c0:d0,-74,57
q4-0003,UAB,94:64:24:0c:c0:d1,-74,57
q4-0003,UAB,94:64:24:0b:79:b1,-74,57
q4-0003,UAB,34:fc:b9:19:7f:c1,-75,53
q4-0003,UAB,34:fc:b9:19:87:91,-75,53
q4-0003,eduroam,34:fc:b9:19:87:90,-75,53
q4-0003,eduroam,34:fc:b9:19:7f:c0,-76,50
q4-0003,UAB,34:fc:b9:19:76:c1,-77,46
q4-0003,eduroam,94:64:24:0e:1c:81,-77,46
q4-0003,eduroam,34:fc:b9:19:7f:d0,-78,43
q4-0003,UAB,34:fc:b9:19:7f:d1,-78,43
q4-0003,UAB,34:fc:b9:19:82:61,-79,40
q4-0003,eduroam,94:64:24:0b:79:b0,-79,40
q4-0003,UAB,94:64:24:0e:1c:80,-79,40
q4-0003,UAB,94:64:24:0e:1c:a0,-80,38
q4-0003,eduroam,94:64:24:0e:1c:a1,-80,38
q4-0003,eduroam,80:8d:b7:0c:99:81,-82,33
q4-0003,UAB,94:64:24:0a:48:d1,-83,31
q4-0003,UAB,94:64:24:0e:83:11,-84,29
q4-0003,eduroam,bc:9f:e4:15:f5:d1,-84,29
q4-0003,UAB,bc:9f:e4:15:f5:d0,-84,29
q4-0003,eduroam,94:64:24:0d:37:31,-85,26
q4-0003,eduroam,94:64:24:0b:79:d0,-86,24
q4-0003,UAB,94:64:24:0b:79:d1,-86,24
q4-0003,eduroam,34:fc:b9:19:7f:30,-89,18
q4-0003,eduroam,80:8d:b7:0c:99:91,-89,18
q4-0003,UAB,34:fc:b9:19:87:81,-89,18
q4-0003,UAB,34:fc:b9:19:7c:d1,-90,16
q4-0003,eduroam,34:fc:b9:19:7c:d0,-90,16
q4-0003,eduroam,94:64:24:0d:30:30,-91,14
q4-0003,UAB,94:64:24:0d:30:31,-91,14
q4-0003,UAB,34:fc:b9:19:7f:31,-92,13
q4-0003,eduroam,34:fc:b9:19:82:60,-92,13
q4-0003,eduroam,94:64:24:0e:83:10,-94,10
q4-0003,eduroam,34:fc:b9:19:7b:91,-46,90
q4-0003,UAB,34:fc:b9:19:7b:80,-47,90
q4-0003,eduroam,34:fc:b9:19:7b:81,-48,89
q4-0003,UAB,34:fc:b9:19:7b:90,-52,87
q4-0003,eduroam,94:64:24:0c:c0:b0,-57,84
q4-0003,UAB,94:64:24:0c:c0:b1,-58,83
q4-0003,eduroam,34:fc:b9:19:84:41,-59,83
q4-0003,UAB,34:fc:b9:19:84:40,-60,82
q4-0003,eduroam,34:fc:b9:19:87:80,-66,78
q4-0003,UAB,34:fc:b9:19:7f:c1,-72,62
q4-0003,eduroam,34:fc:b9:19:7f:c0,-72,62
q4-0003,UAB,94:64:24:0d:30:11,-73,60
q4-0003,eduroam,bc:9f:e4:15:f5:c1,-73,60
q4-0003,eduroam,94:64:24:0c:c0:d0,-74,57
q4-0003,eduroam,94:64:24:0d:30:10,-74,57
q4-0003,UAB,94:64:24:0b:79:d1,-74,57
q4-0003,eduroam,34:fc:b9:19:7f:d0,-74,57
q4-0003,UAB,34:fc:b9:19:7f:d1,-74,57
q4-0003,UAB,94:64:24:0b:79:b1,-74,57
q4-0003,UAB,94:64:24:0c:c0:d1,-75,53
q4-0003,eduroam,94:64:24:0b:79:d0,-75,53
q4-0003,eduroam,94:64:24:0b:79:b0,-75,53
q4-0003,UAB,34:fc:b9:19:87:91,-75,53
q4-0003,eduroam,34:fc:b9:19:87:90,-75,53
q4-0003,UAB,34:fc:b9:19:84:50,-76,50
q4-0003,UAB,34:fc:b9:19:76:c1,-77,46
q4-0003,eduroam,34:fc:b9:19:84:51,-77,46
q4-0003,eduroam,94:64:24:0e:1c:81,-77,46
q4-0003,UAB,94:64:24:0e:1c:a0,-80,38
q4-0003,eduroam,94:64:24:0e:1c:a1,-80,38
q4-0003,eduroam,94:64:24:0d:30:30,-82,33
q4-0003,eduroam,80:8d:b7:0c:99:81,-82,33
q4-0003,UAB,94:64:24:0a:48:d1,-83,31
q4-0003,UAB,94:64:24:0d:30:31,-83,31
q4-0003,UAB,94:64:24:0e:83:11,-84,29
q4-0003,eduroam,bc:9f:e4:15:f5:d1,-84,29
q4-0003,UAB,bc:9f:e4:15:f5:d0,-84,29
q4-0003,eduroam,94:64:24:0d:37:31,-85,26
q4-0003,eduroam,80:8d:b7:0c:99:91,-89,18
q4-0003,UAB,34:fc:b9:19:87:81,-89,18
q4-0003,UAB,34:fc:b9:19:7c:d1,-90,16
q4-0003,eduroam,34:fc:b9:19:7c:d0,-90,16
q4-0003,UAB,34:fc:b9:19:82:61,-90,16
q4-0003,UAB,34:fc:b9:19:7f:31,-90,16
q4-0003,eduroam,34:fc:b9:19:7f:30,-90,16
q4-0003,eduroam,34:fc:b9:19:82:60,-92,13
q4-0003,UAB,94:64:24:0e:1c:80,-92,13
q4-0003,eduroam,94:64:24:0e:83:10,-94,10
q4-0003,eduroam,34:fc:b9:19:7b:91,-51,87
q4-0003,UAB,34:fc:b9:19:7b:80,-54,86
q4-0003,eduroam,34:fc:b9:19:7b:81,-55,85
q4-0003,UAB,34:fc:b9:19:7b:90,-58,85
q4-0003,eduroam,34:fc:b9:19:84:41,-59,83
q4-0003,UAB,34:fc:b9:19:84:40,-60,82
q4-0003,eduroam,94:64:24:0d:30:10,-63,81
q4-0003,UAB,94:64:24:0d:30:11,-64,80
q4-0003,eduroam,34:fc:b9:19:7f:c0,-68,72
q4-0003,UAB,34:fc:b9:19:7f:c1,-69,70
q4-0003,UAB,94:64:24:0c:c0:b1,-70,67
q4-0003,eduroam,94:64:24:0c:c0:b0,-73,60
q4-0003,eduroam,94:64:24:0b:79:b0,-75,53
q4-0003,UAB,94:64:24:0b:79:b1,-75,53
q4-0003,UAB,34:fc:b9:19:76:c1,-77,46
q4-0003,eduroam,34:fc:b9:19:7f:d0,-77,46
q4-0003,UAB,34:fc:b9:19:7f:d1,-77,46
q4-0003,eduroam,94:64:24:0b:79:d0,-78,43
q4-0003,UAB,94:64:24:0b:79:d1,-78,43
q4-0003,eduroam,94:64:24:0c:c0:d0,-79,40
q4-0003,UAB,94:64:24:0c:c0:d1,-79,40
q4-0003,eduroam,94:64:24:0d:30:30,-81,35
q4-0003,UAB,94:64:24:0d:30:31,-81,35
q4-0003,eduroam,34:fc:b9:19:84:51,-82,33
q4-0003,UAB,34:fc:b9:19:84:50,-82,33
q4-0003,eduroam,80:8d:b7:0c:99:81,-82,33
q4-0003,UAB,94:64:24:0a:48:d1,-83,31
q4-0003,UAB,94:64:24:0e:83:11,-84,29
q4-0003,eduroam,94:64:24:0d:37:31,-85,26
q4-0003,eduroam,80:8d:b7:0c:99:91,-89,18
q4-0003,UAB,34:fc:b9:19:87:81,-89,18
q4-0003,UAB,34:fc:b9:19:7c:d1,-90,16
q4-0003,eduroam,34:fc:b9:19:7c:d0,-90,16
q4-0003,UAB,34:fc:b9:19:82:61,-90,16
q4-0003,UAB,34:fc:b9:19:7f:31,-90,16
q4-0003,eduroam,34:fc:b9:19:7f:30,-90,16
q4-0003,UAB,bc:9f:e4:15:f5:d0,-91,14
q4-0003,eduroam,34:fc:b9:19:82:60,-92,13
q4-0003,eduroam,bc:9f:e4:15:f5:d1,-92,13
q4-0003,UAB,94:64:24:0e:1c:80,-92,13
q4-0003,eduroam,94:64:24:0e:83:10,-94,10
q4-0003,eduroam,34:fc:b9:19:7b:91,-47,90
q4-0003,eduroam,34:fc:b9:19:7b:81,-48,89
q4-0003,UAB,34:fc:b9:19:7b:80,-48,89
q4-0003,UAB,34:fc:b9:19:7b:90,-54,87
q4-0003,eduroam,34:fc:b9:19:84:41,-59,83
q4-0003,UAB,34:fc:b9:19:84:40,-60,82
q4-0003,eduroam,34:fc:b9:19:7f:c0,-65,80
q4-0003,UAB,34:fc:b9:19:7f:c1,-66,78
q4-0003,eduroam,94:64:24:0d:30:10,-67,75
q4-0003,UAB,94:64:24:0c:c0:b1,-70,67
q4-0003,UAB,94:64:24:0d:30:11,-70,67
q4-0003,eduroam,94:64:24:0b:79:d0,-72,62
q4-0003,UAB,94:64:24:0b:79:d1,-72,62
q4-0003,eduroam,94:64:24:0c:c0:b0,-73,60
q4-0003,UAB,34:fc:b9:19:7f:d1,-73,60
q4-0003,eduroam,34:fc:b9:19:7f:d0,-74,57
q4-0003,eduroam,94:64:24:0d:30:30,-76,50
q4-0003,UAB,94:64:24:0d:30:31,-76,50
q4-0003,UAB,34:fc:b9:19:76:c1,-77,46
q4-0003,UAB,94:64:24:0b:79:b1,-78,43
q4-0003,eduroam,34:fc:b9:19:84:51,-79,40
q4-0003,UAB,34:fc:b9:19:84:50,-79,40
q4-0003,eduroam,94:64:24:0b:79:b0,-80,38
q4-0003,eduroam,94:64:24:0c:c0:d0,-82,33
q4-0003,eduroam,80:8d:b7:0c:99:81,-82,33
q4-0003,UAB,94:64:24:0c:c0:d1,-83,31
q4-0003,UAB,94:64:24:0a:48:d1,-83,31
q4-0003,UAB,94:64:24:0e:83:11,-84,29
q4-0003,eduroam,94:64:24:0d:37:31,-85,26
q4-0003,eduroam,80:8d:b7:0c:99:91,-89,18
q4-0003,eduroam,bc:9f:e4:15:f5:c1,-89,18
q4-0003,UAB,34:fc:b9:19:87:81,-89,18
q4-0003,UAB,34:fc:b9:19:7c:d1,-90,16
q4-0003,eduroam,34:fc:b9:19:7c:d0,-90,16
q4-0003,UAB,34:fc:b9:19:82:61,-90,16
q4-0003,UAB,34:fc:b9:19:7f:31,-90,16
q4-0003,eduroam,34:fc:b9:19:7f:30,-90,16
q4-0003,UAB,bc:9f:e4:15:f5:d0,-90,16
q4-0003,eduroam,34:fc:b9:19:82:60,-92,13
q4-0003,eduroam,bc:9f:e4:15:f5:d1,-92,13
q4-0003,UAB,94:64:24:0e:1c:80,-92,13
q4-0003,eduroam,94:64:24:0e:83:10,-94,10
q3-0003,UAB,34:fc:b9:19:82:61,-41,93
q3-0003,eduroam,34:fc:b9:19:82:60,-40,93
q3-0003,UAB,34:fc:b9:19:82:71,-46,90
q3-0003,eduroam,34:fc:b9:19:82:70,-47,90
q3-0003,UAB,94:64:24:0d:37:30,-66,78
q3-0003,eduroam,94:64:24:0d:37:51,-69,70
q3-0003,UAB,94:64:24:0d:37:50,-69,70
q3-0003,UAB,34:fc:b9:19:76:c1,-70,67
q3-0003,eduroam,34:fc:b9:19:76:c0,-71,65
q3-0003,eduroam,34:fc:b9:19:84:41,-71,65
q3-0003,eduroam,34:fc:b9:19:7f:20,-72,62
q3-0003,eduroam,34:fc:b9:19:7f:30,-72,62
q3-0003,eduroam,94:64:24:0d:30:10,-72,62
q3-0003,eduroam,34:fc:b9:19:7f:d0,-72,62
q3-0003,eduroam,94:64:24:0d:37:31,-73,60
q3-0003,eduroam,34:fc:b9:19:80:81,-73,60
q3-0003,UAB,34:fc:b9:19:7f:21,-73,60
q3-0003,eduroam,34:fc:b9:19:76:d0,-75,53
q3-0003,UAB,34:fc:b9:19:76:d1,-75,53
q3-0003,UAB,34:fc:b9:19:7f:31,-77,53
q3-0003,UAB,34:fc:b9:19:84:40,-75,53
q3-0003,UAB,34:fc:b9:19:7f:c1,-75,53
q3-0003,eduroam,94:64:24:0c:c0:d0,-78,43
q3-0003,eduroam,34:fc:b9:19:7b:81,-80,38
q3-0003,UAB,34:fc:b9:19:7b:80,-80,38
q3-0003,UAB,94:64:24:0a:48:d1,-83,31
q3-0003,UAB,34:fc:b9:19:88:01,-83,31
q3-0003,UAB,34:fc:b9:19:80:90,-84,29
q3-0003,UAB,34:fc:b9:19:7f:61,-84,29
q3-0003,eduroam,34:fc:b9:19:88:00,-84,29
q3-0003,eduroam,34:fc:b9:19:7f:60,-85,26
q3-0003,UAB,94:64:24:0c:c0:b1,-85,26
q3-0003,eduroam,34:fc:b9:19:7b:91,-85,26
q3-0003,eduroam,34:fc:b9:19:84:51,-85,26
q3-0003,UAB,34:fc:b9:19:84:50,-85,26
q3-0003,UAB,bc:9f:e4:15:f5:c0,-86,24
q3-0003,eduroam,bc:9f:e4:15:db:61,-87,22
q3-0003,eduroam,94:64:24:0c:bf:f0,-87,22
q3-0003,UAB,bc:9f:e4:15:db:60,-87,22
q3-0003,UAB,34:fc:b9:19:7b:90,-87,22
q3-0003,UAB,94:64:24:0b:79:d1,-88,20
q3-0003,UAB,34:fc:b9:19:7c:c1,-89,18
q3-0003,eduroam,34:fc:b9:19:7c:d0,-89,18
q3-0003,UAB,94:64:24:0c:c0:d1,-89,18
q3-0003,eduroam,94:64:24:0c:c0:b0,-89,18
q3-0003,eduroam,bc:9f:e4:15:f5:d1,-89,18
q3-0003,UAB,bc:9f:e4:15:f5:d0,-89,18
q3-0003,eduroam,94:64:24:0b:79:d0,-89,18
q3-0003,UAB,34:fc:b9:19:7f:d1,-89,18
q3-0003,eduroam,34:fc:b9:19:7c:c0,-90,16
q3-0003,UAB,94:64:24:0d:30:11,-90,16
q3-0003,UAB,34:fc:b9:19:88:11,-91,14
q3-0003,UAB,34:fc:b9:19:80:80,-91,14
q3-0003,UAB,34:fc:b9:19:7c:d1,-91,14
q3-0003,eduroam,94:64:24:0d:30:30,-91,14
q3-0003,UAB,34:fc:b9:19:87:81,-91,14
q3-0003,UAB,94:64:24:0c:bf:f1,-92,13
q3-0003,UAB,94:64:24:0d:30:31,-92,13
q3-0003,eduroam,94:64:24:0b:79:b0,-92,13
q3-0003,UAB,94:64:24:0b:79:b1,-93,11
q3-0003,UAB,34:fc:b9:19:82:71,-58,88
q3-0003,eduroam,34:fc:b9:19:82:70,-52,87
q3-0003,UAB,34:fc:b9:19:82:61,-54,86
q3-0003,eduroam,34:fc:b9:19:82:60,-54,86
q3-0003,eduroam,94:64:24:0d:37:51,-64,80
q3-0003,UAB,94:64:24:0d:37:50,-64,80
q3-0003,UAB,34:fc:b9:19:7f:21,-66,78
q3-0003,eduroam,34:fc:b9:19:76:d0,-69,70
q3-0003,UAB,34:fc:b9:19:76:d1,-69,70
q3-0003,eduroam,94:64:24:0d:37:31,-70,67
q3-0003,eduroam,34:fc:b9:19:84:41,-71,65
q3-0003,eduroam,34:fc:b9:19:7f:20,-72,62
q3-0003,UAB,94:64:24:0d:37:30,-72,62
q3-0003,UAB,34:fc:b9:19:76:c1,-74,57
q3-0003,UAB,34:fc:b9:19:84:40,-74,57
q3-0003,eduroam,34:fc:b9:19:76:c0,-75,53
q3-0003,UAB,34:fc:b9:19:7f:31,-77,46
q3-0003,eduroam,34:fc:b9:19:7f:30,-77,46
q3-0003,eduroam,34:fc:b9:19:7b:81,-80,38
q3-0003,UAB,34:fc:b9:19:7b:80,-80,38
q3-0003,eduroam,34:fc:b9:19:80:81,-82,33
q3-0003,UAB,94:64:24:0a:48:d1,-83,31
q3-0003,UAB,34:fc:b9:19:80:90,-84,29
q3-0003,UAB,94:64:24:0c:bf:f1,-85,26
q3-0003,eduroam,34:fc:b9:19:7b:91,-85,26
q3-0003,eduroam,34:fc:b9:19:84:51,-85,26
q3-0003,UAB,34:fc:b9:19:84:50,-85,26
q3-0003,UAB,34:fc:b9:19:88:01,-86,24
q3-0003,eduroam,34:fc:b9:19:88:00,-86,24
q3-0003,eduroam,bc:9f:e4:15:db:61,-87,22
